,season,team_ids,team_names,player_ids,player_names
497,1925-1926,8,Canadiens,8450012,Frenchy Lacroix
498,1925-1926,8,Canadiens,8450099,Herb Rheaume
499,1925-1926,8,Canadiens,8450137,Georges Vezina
500,1925-1926,58,Maple Leafs,8444851,Gordon Spence
501,1925-1926,58,Maple Leafs,8444861,Jack Adams
502,1925-1926,58,Maple Leafs,8445047,Pete Bellefeuille
503,1925-1926,58,Maple Leafs,8445308,Francis Cain
504,1925-1926,58,Maple Leafs,8445571,Bert Corbeau
505,1925-1926,58,Maple Leafs,8445854,Hap Day
506,1925-1926,58,Maple Leafs,8445972,Babe Dye
507,1925-1926,58,Maple Leafs,8446907,Albert Holway
508,1925-1926,58,Maple Leafs,8447655,Bert McCaffrey
509,1925-1926,58,Maple Leafs,8447912,Gerry Munro
510,1925-1926,58,Maple Leafs,8447999,Mike Neville
511,1925-1926,58,Maple Leafs,8448310,Reg Reid
512,1925-1926,58,Maple Leafs,8449002,Norm Shay
513,1925-1926,58,Maple Leafs,8449090,Rod Smylie
514,1925-1926,58,Maple Leafs,8450103,John Ross Roach
515,1925-1926,43,Maroons,8445168,Punch Broadbent
516,1925-1926,43,Maroons,8445178,Bernie Brophy
517,1925-1926,43,Maroons,8445308,Francis Cain
518,1925-1926,43,Maroons,8445346,Frank Carson
519,1925-1926,43,Maroons,8445911,Chuck Dinsmore
520,1925-1926,43,Maroons,8446907,Albert Holway
521,1925-1926,43,Maroons,8446914,George Horne
522,1925-1926,43,Maroons,8447216,Hobie Kitchen
523,1925-1926,43,Maroons,8447521,Fred Lowrey
524,1925-1926,43,Maroons,8447908,Dunc Munro
525,1925-1926,43,Maroons,8448013,Reg Noble
526,1925-1926,43,Maroons,8448141,Merlyn Phillips
527,1925-1926,43,Maroons,8448462,Sam Rothschild
528,1925-1926,43,Maroons,8449038,Babe Siebert
529,1925-1926,43,Maroons,8449189,Nels Stewart
530,1925-1926,43,Maroons,8449817,Clint Benedict
531,1925-1926,44,Americans,8445109,Rene Boileau
532,1925-1926,44,Americans,8445131,Edmond Bouchard
533,1925-1926,44,Americans,8445255,Billy Burch
534,1925-1926,44,Americans,8445312,Billy Cameron
535,1925-1926,44,Americans,8445319,Earl Campbell
536,1925-1926,44,Americans,8446643,Red Green
537,1925-1926,44,Americans,8446644,Shorty Green
538,1925-1926,44,Americans,8446665,Bob Hall
539,1925-1926,44,Americans,8447323,Charlie Langlois
540,1925-1926,44,Americans,8447794,Alex McKinnon
541,1925-1926,44,Americans,8447896,John Morrison
542,1925-1926,44,Americans,8448246,Ken Randall
543,1925-1926,44,Americans,8448349,Mickey Roach
544,1925-1926,44,Americans,8449045,Joe Simpson
545,1925-1926,44,Americans,8449918,Jake Forbes
546,1925-1926,44,Americans,8450000,Joe Ironstone
547,1926-1927,16,Blackhawks,8445940,Ken Doraty
548,1926-1927,16,Blackhawks,8445968,Duke Dukowski
549,1926-1927,16,Blackhawks,8445972,Babe Dye
550,1926-1927,16,Blackhawks,8446489,Gord Fraser
551,1926-1927,16,Blackhawks,8446750,George Hay
552,1926-1927,16,Blackhawks,8447020,Dick Irvin
553,1926-1927,16,Blackhawks,8447545,Mickey MacKay
554,1926-1927,16,Blackhawks,8447771,Gord McFarlane
555,1926-1927,16,Blackhawks,8447827,Charley McVeigh
556,1926-1927,16,Blackhawks,8448332,Jim Riley
557,1926-1927,16,Blackhawks,8448429,Eddie Rodden
558,1926-1927,16,Blackhawks,8449251,Art Townsend
559,1926-1927,16,Blackhawks,8449253,Bob Trapp
560,1926-1927,16,Blackhawks,8449254,Percy Traub
561,1926-1927,16,Blackhawks,8449551,Cully Wilson
562,1926-1927,16,Blackhawks,8450013,Hugh Lehman
563,1926-1927,3,Rangers,8444855,Clarence Abel
564,1926-1927,3,Rangers,8445134,Frank Boucher
565,1926-1927,3,Rangers,8445142,Leo Bourgeault
566,1926-1927,3,Rangers,8445148,Billy Boyd
567,1926-1927,3,Rangers,8445187,Stan Brown
568,1926-1927,3,Rangers,8445529,Bill Cook
569,1926-1927,3,Rangers,8445535,Fred Cook
570,1926-1927,3,Rangers,8447098,Ivan Johnson
571,1926-1927,3,Rangers,8447573,Reg Mackey
572,1926-1927,3,Rangers,8447913,Murray Murdoch
573,1926-1927,3,Rangers,8448095,Lester Patrick
574,1926-1927,3,Rangers,8448314,Ollie Reinikka
575,1926-1927,3,Rangers,8449232,Paul Thompson
576,1926-1927,3,Rangers,8449850,Lorne Chabot
577,1926-1927,3,Rangers,8450150,Hal Winkler
578,1926-1927,36,Eagles,8444861,Jack Adams
579,1926-1927,36,Eagles,8445135,George Boucher
580,1926-1927,36,Eagles,8445471,King Clancy
581,1926-1927,36,Eagles,8445874,Cy Denneny
582,1926-1927,36,Eagles,8446298,Frank Finnigan
583,1926-1927,36,Eagles,8446616,Ed Gorman
584,1926-1927,36,Eagles,8446673,Milt Halliday
585,1926-1927,36,Eagles,8447035,Stan Jackson
586,1926-1927,36,Eagles,8447181,Hec Kilrea
587,1926-1927,36,Eagles,8448011,Frank Nighbor
588,1926-1927,36,Eagles,8449059,Alex Smith
589,1926-1927,36,Eagles,8449077,Hooley Smith
590,1926-1927,36,Eagles,8449856,Alec Connell
591,1926-1927,38,Quakers,8444967,Ty Arbour
592,1926-1927,38,Quakers,8445496,Odie Cleghorn
593,1926-1927,38,Quakers,8445514,Lionel Conacher
594,1926-1927,38,Quakers,8445648,Baldy Cotton
595,1926-1927,38,Quakers,8445843,Harold Darragh
596,1926-1927,38,Quakers,8445955,Herb Drury
597,1926-1927,38,Quakers,8447323,Charlie Langlois
598,1926-1927,38,Quakers,8447741,Duke McCurry
599,1926-1927,38,Quakers,8447779,Mickey McGuire
600,1926-1927,38,Quakers,8447795,John McKinnon
601,1926-1927,38,Quakers,8447859,Hib Milks
602,1926-1927,38,Quakers,8449082,Rodger Smith
603,1926-1927,38,Quakers,8449392,Tex White
604,1926-1927,38,Quakers,8450153,Roy Worters
605,1926-1927,6,Bruins,8445133,Billy Boucher
606,1926-1927,6,Bruins,8445162,Archie Briden
607,1926-1927,6,Bruins,8445306,Charles Cahill
608,1926-1927,6,Bruins,8445497,Sprague Cleghorn
609,1926-1927,6,Bruins,8445541,Carson Cooper
610,1926-1927,6,Bruins,8445744,Billy Coutu
611,1926-1927,6,Bruins,8446493,Frank Fredrickson
612,1926-1927,6,Bruins,8446558,Percy Galbraith
613,1926-1927,6,Bruins,8446785,Jimmy Herberts
614,1926-1927,6,Bruins,8446886,Lionel Hitchman
615,1926-1927,6,Bruins,8447143,Duke Keats
616,1926-1927,6,Bruins,8447832,Harry Meeking
617,1926-1927,6,Bruins,8448055,Harry Oliver
618,1926-1927,6,Bruins,8449024,Eddie Shore
619,1926-1927,6,Bruins,8449199,Billy Stuart
620,1926-1927,6,Bruins,8450120,Charles Stewart
621,1926-1927,6,Bruins,8450150,Hal Winkler
622,1926-1927,40,Red Wings,8444964,Jack Arbour
623,1926-1927,40,Red Wings,8445047,Pete Bellefeuille
624,1926-1927,40,Red Wings,8445162,Archie Briden
625,1926-1927,40,Red Wings,8445962,Art Duncan
626,1926-1927,40,Red Wings,8446463,Frank Foyston
627,1926-1927,40,Red Wings,8446493,Frank Fredrickson
628,1926-1927,40,Red Wings,8446613,Fred Gordon
629,1926-1927,40,Red Wings,8446662,Harold Halderson
630,1926-1927,40,Red Wings,8446727,Gizzy Hart
631,1926-1927,40,Red Wings,8447143,Duke Keats
632,1926-1927,40,Red Wings,8447216,Hobie Kitchen
633,1926-1927,40,Red Wings,8447517,Clem Loughlin
634,1926-1927,40,Red Wings,8447832,Harry Meeking
635,1926-1927,40,Red Wings,8448039,Russell Oatman
636,1926-1927,40,Red Wings,8448332,Jim Riley
637,1926-1927,40,Red Wings,8449007,Johnny Sheppard
638,1926-1927,40,Red Wings,8449310,Jack Walker
639,1926-1927,40,Red Wings,8449997,Hap Holmes
640,1926-1927,40,Red Wings,8450121,Herb Stuart
641,1926-1927,8,Canadiens,8445133,Billy Boucher
642,1926-1927,8,Canadiens,8445541,Carson Cooper
643,1926-1927,8,Canadiens,8446514,Art Gagne
644,1926-1927,8,Canadiens,8446564,Herb Gardiner
645,1926-1927,8,Canadiens,8446572,Art Gauthier
646,1926-1927,8,Canadiens,8446727,Gizzy Hart
647,1926-1927,8,Canadiens,8447110,Aurel Joliat
648,1926-1927,8,Canadiens,8447283,Leo Lafrance
649,1926-1927,8,Canadiens,8447328,Wildor Larochelle
650,1926-1927,8,Canadiens,8447371,Albert Leduc
651,1926-1927,8,Canadiens,8447466,Pit Lepine
652,1926-1927,8,Canadiens,8447606,Sylvio Mantha
653,1926-1927,8,Canadiens,8447887,Amby Moran
654,1926-1927,8,Canadiens,8447888,Howie Morenz
655,1926-1927,8,Canadiens,8448080,Pete Palangio
656,1926-1927,8,Canadiens,8449987,George Hainsworth
657,1926-1927,58,Maple Leafs,8444998,Ace Bailey
658,1926-1927,58,Maple Leafs,8445047,Pete Bellefeuille
659,1926-1927,58,Maple Leafs,8445142,Leo Bourgeault
660,1926-1927,58,Maple Leafs,8445203,Bill Brydge
661,1926-1927,58,Maple Leafs,8445345,Bill Carson
662,1926-1927,58,Maple Leafs,8445571,Bert Corbeau
663,1926-1927,58,Maple Leafs,8445762,Danny Cox
664,1926-1927,58,Maple Leafs,8445854,Hap Day
665,1926-1927,58,Maple Leafs,8445873,Corb Denneny
666,1926-1927,58,Maple Leafs,8446649,Lloyd Gross
667,1926-1927,58,Maple Leafs,8446662,Harold Halderson
668,1926-1927,58,Maple Leafs,8447144,Butch Keeling
669,1926-1927,58,Maple Leafs,8447655,Bert McCaffrey
670,1926-1927,58,Maple Leafs,8448098,George Patterson
671,1926-1927,58,Maple Leafs,8448226,Al Pudas
672,1926-1927,58,Maple Leafs,8449141,Jesse Spring
673,1926-1927,58,Maple Leafs,8449308,Carl Voss
674,1926-1927,58,Maple Leafs,8450103,John Ross Roach
675,1927-1928,16,Blackhawks,8444967,Ty Arbour
676,1927-1928,16,Blackhawks,8445189,Cecil Browne
677,1927-1928,16,Blackhawks,8445873,Corb Denneny
678,1927-1928,16,Blackhawks,8445972,Babe Dye
679,1927-1928,16,Blackhawks,8446489,Gord Fraser
680,1927-1928,16,Blackhawks,8446631,Ted Graham
681,1927-1928,16,Blackhawks,8446891,Val Hoffinger
682,1927-1928,16,Blackhawks,8447020,Dick Irvin
683,1927-1928,16,Blackhawks,8447143,Duke Keats
684,1927-1928,16,Blackhawks,8447283,Leo Lafrance
685,1927-1928,16,Blackhawks,8447545,Mickey MacKay
686,1927-1928,16,Blackhawks,8447671,Eddie McCalmon
687,1927-1928,16,Blackhawks,8447827,Charley McVeigh
688,1927-1928,16,Blackhawks,8447870,Earl Miller
689,1927-1928,16,Blackhawks,8447887,Amby Moran
690,1927-1928,16,Blackhawks,8448429,Eddie Rodden
691,1927-1928,16,Blackhawks,8449156,Barney Stanley
692,1927-1928,16,Blackhawks,8449220,Ralph Taylor
693,1927-1928,16,Blackhawks,8449253,Bob Trapp
694,1927-1928,16,Blackhawks,8449366,Nick Wasnie
695,1927-1928,16,Blackhawks,8449383,Cy Wentworth
696,1927-1928,16,Blackhawks,8449966,Charlie Gardiner
697,1927-1928,16,Blackhawks,8450013,Hugh Lehman
698,1927-1928,3,Rangers,8444855,Clarence Abel
699,1927-1928,3,Rangers,8445134,Frank Boucher
700,1927-1928,3,Rangers,8445142,Leo Bourgeault
701,1927-1928,3,Rangers,8445148,Billy Boyd
702,1927-1928,3,Rangers,8445311,Frank Callighen
703,1927-1928,3,Rangers,8445529,Bill Cook
704,1927-1928,3,Rangers,8445535,Fred Cook
705,1927-1928,3,Rangers,8446641,Alex Gray
706,1927-1928,3,Rangers,8447098,Ivan Johnson
707,1927-1928,3,Rangers,8447913,Murray Murdoch
708,1927-1928,3,Rangers,8448949,Laurie Scott
709,1927-1928,3,Rangers,8449232,Paul Thompson
710,1927-1928,3,Rangers,8448095,Lester Patrick
711,1927-1928,3,Rangers,8449850,Lorne Chabot
712,1927-1928,3,Rangers,8448095,Lester Patrick
713,1927-1928,3,Rangers,8450043,Joe Miller
714,1927-1928,36,Eagles,8445135,George Boucher
715,1927-1928,36,Eagles,8445168,Punch Broadbent
716,1927-1928,36,Eagles,8445442,Gene Chouinard
717,1927-1928,36,Eagles,8445471,King Clancy
718,1927-1928,36,Eagles,8445874,Cy Denneny
719,1927-1928,36,Eagles,8446298,Frank Finnigan
720,1927-1928,36,Eagles,8446600,Sam Godin
721,1927-1928,36,Eagles,8446652,Len Grosvenor
722,1927-1928,36,Eagles,8446673,Milt Halliday
723,1927-1928,36,Eagles,8447181,Hec Kilrea
724,1927-1928,36,Eagles,8448011,Frank Nighbor
725,1927-1928,36,Eagles,8449019,Al Shields
726,1927-1928,36,Eagles,8449059,Alex Smith
727,1927-1928,36,Eagles,8449856,Alec Connell
728,1927-1928,38,Quakers,8444967,Ty Arbour
729,1927-1928,38,Quakers,8445262,Marty Burke
730,1927-1928,38,Quakers,8445496,Odie Cleghorn
731,1927-1928,38,Quakers,8445648,Baldy Cotton
732,1927-1928,38,Quakers,8445843,Harold Darragh
733,1927-1928,38,Quakers,8445955,Herb Drury
734,1927-1928,38,Quakers,8447323,Charlie Langlois
735,1927-1928,38,Quakers,8447655,Bert McCaffrey
736,1927-1928,38,Quakers,8447741,Duke McCurry
737,1927-1928,38,Quakers,8447779,Mickey McGuire
738,1927-1928,38,Quakers,8447795,John McKinnon
739,1927-1928,38,Quakers,8447859,Hib Milks
740,1927-1928,38,Quakers,8448462,Sam Rothschild
741,1927-1928,38,Quakers,8449082,Rodger Smith
742,1927-1928,38,Quakers,8449392,Tex White
743,1927-1928,38,Quakers,8450153,Roy Worters
744,1927-1928,6,Bruins,8445474,Dit Clapper
745,1927-1928,6,Bruins,8445488,Nobby Clark
746,1927-1928,6,Bruins,8445497,Sprague Cleghorn
747,1927-1928,6,Bruins,8445525,Harry Connor
748,1927-1928,6,Bruins,8446493,Frank Fredrickson
749,1927-1928,6,Bruins,8446557,Dutch Gainor
750,1927-1928,6,Bruins,8446558,Percy Galbraith
751,1927-1928,6,Bruins,8446613,Fred Gordon
752,1927-1928,6,Bruins,8446703,Hago Harrington
753,1927-1928,6,Bruins,8446785,Jimmy Herberts
754,1927-1928,6,Bruins,8446886,Lionel Hitchman
755,1927-1928,6,Bruins,8447337,Martin Lauder
756,1927-1928,6,Bruins,8448055,Harry Oliver
757,1927-1928,6,Bruins,8449024,Eddie Shore
758,1927-1928,6,Bruins,8450150,Hal Winkler
759,1927-1928,40,Red Wings,8444987,Larry Aurie
760,1927-1928,40,Red Wings,8445187,Stan Brown
761,1927-1928,40,Red Wings,8445541,Carson Cooper
762,1927-1928,40,Red Wings,8446463,Frank Foyston
763,1927-1928,40,Red Wings,8446489,Gord Fraser
764,1927-1928,40,Red Wings,8446750,George Hay
765,1927-1928,40,Red Wings,8447143,Duke Keats
766,1927-1928,40,Red Wings,8447517,Clem Loughlin
767,1927-1928,40,Red Wings,8448013,Reg Noble
768,1927-1928,40,Red Wings,8448080,Pete Palangio
769,1927-1928,40,Red Wings,8449006,Frank Sheppard
770,1927-1928,40,Red Wings,8449007,Johnny Sheppard
771,1927-1928,40,Red Wings,8449254,Percy Traub
772,1927-1928,40,Red Wings,8449310,Jack Walker
773,1927-1928,40,Red Wings,8449997,Hap Holmes
774,1927-1928,8,Canadiens,8445262,Marty Burke
775,1927-1928,8,Canadiens,8446514,Art Gagne
776,1927-1928,8,Canadiens,8446564,Herb Gardiner
777,1927-1928,8,Canadiens,8446571,Leo Gaudreault
778,1927-1928,8,Canadiens,8446727,Gizzy Hart
779,1927-1928,8,Canadiens,8447110,Aurel Joliat
780,1927-1928,8,Canadiens,8447283,Leo Lafrance
781,1927-1928,8,Canadiens,8447323,Charlie Langlois
782,1927-1928,8,Canadiens,8447328,Wildor Larochelle
783,1927-1928,8,Canadiens,8447371,Albert Leduc
784,1927-1928,8,Canadiens,8447466,Pit Lepine
785,1927-1928,8,Canadiens,8447606,Sylvio Mantha
786,1927-1928,8,Canadiens,8447888,Howie Morenz
787,1927-1928,8,Canadiens,8448098,George Patterson
788,1927-1928,8,Canadiens,8449987,George Hainsworth
789,1927-1928,10,Maple Leafs,8444998,Ace Bailey
790,1927-1928,10,Maple Leafs,8445345,Bill Carson
791,1927-1928,10,Maple Leafs,8445762,Danny Cox
792,1927-1928,10,Maple Leafs,8445854,Hap Day
793,1927-1928,10,Maple Leafs,8445962,Art Duncan
794,1927-1928,10,Maple Leafs,8446616,Ed Gorman
795,1927-1928,10,Maple Leafs,8446785,Jimmy Herberts
796,1927-1928,10,Maple Leafs,8447144,Butch Keeling
797,1927-1928,10,Maple Leafs,8447523,Gerry Lowrey
798,1927-1928,10,Maple Leafs,8447655,Bert McCaffrey
799,1927-1928,10,Maple Leafs,8448098,George Patterson
800,1927-1928,10,Maple Leafs,8448197,Joe Primeau
801,1927-1928,10,Maple Leafs,8448244,Beattie Ramsay
802,1927-1928,10,Maple Leafs,8448429,Eddie Rodden
803,1927-1928,10,Maple Leafs,8449060,Art Smith
804,1927-1928,10,Maple Leafs,8450000,Joe Ironstone
805,1927-1928,10,Maple Leafs,8450103,John Ross Roach
806,1927-1928,43,Maroons,8445183,Fred Brown
807,1927-1928,43,Maroons,8445346,Frank Carson
808,1927-1928,43,Maroons,8445969,Red Dutton
809,1927-1928,43,Maroons,8446152,Hap Emms
810,1927-1928,43,Maroons,8447306,Joe Lamb
811,1927-1928,43,Maroons,8447908,Dunc Munro
812,1927-1928,43,Maroons,8448039,Russell Oatman
813,1927-1928,43,Maroons,8448141,Merlyn Phillips
814,1927-1928,43,Maroons,8449038,Babe Siebert
815,1927-1928,43,Maroons,8449077,Hooley Smith
816,1927-1928,43,Maroons,8449189,Nels Stewart
817,1927-1928,43,Maroons,8449246,Bill Touhey
818,1927-1928,43,Maroons,8449341,Jimmy Ward
819,1927-1928,43,Maroons,8449817,Clint Benedict
820,1927-1928,43,Maroons,8450144,Flat Walsh
821,1927-1928,44,Americans,8445026,Marty Barry
822,1927-1928,44,Americans,8445131,Edmond Bouchard
823,1927-1928,44,Americans,8445133,Billy Boucher
824,1927-1928,44,Americans,8445143,Clarence Boucher
825,1927-1928,44,Americans,8445255,Billy Burch
826,1927-1928,44,Americans,8445514,Lionel Conacher
827,1927-1928,44,Americans,8446643,Red Green
828,1927-1928,44,Americans,8446877,Normie Himes
829,1927-1928,44,Americans,8447794,Alex McKinnon
830,1927-1928,44,Americans,8448315,Leo Reise Sr.
831,1927-1928,44,Americans,8448462,Sam Rothschild
832,1927-1928,44,Americans,8449045,Joe Simpson
833,1927-1928,44,Americans,8446877,Normie Himes
834,1927-1928,44,Americans,8449918,Jake Forbes
835,1927-1928,44,Americans,8450043,Joe Miller
836,1928-1929,16,Blackhawks,8444967,Ty Arbour
837,1928-1929,16,Blackhawks,8445288,Bobby Burns
838,1928-1929,16,Blackhawks,8445746,Rosie Couture
839,1928-1929,16,Blackhawks,8446564,Herb Gardiner
840,1928-1929,16,Blackhawks,8446617,Johnny Gottselig
841,1928-1929,16,Blackhawks,8446891,Val Hoffinger
842,1928-1929,16,Blackhawks,8447020,Dick Irvin
843,1928-1929,16,Blackhawks,8447143,Duke Keats
844,1928-1929,16,Blackhawks,8447468,Art Lesieur
845,1928-1929,16,Blackhawks,8447517,Clem Loughlin
846,1928-1929,16,Blackhawks,8447609,Mush March
847,1928-1929,16,Blackhawks,8447794,Alex McKinnon
848,1928-1929,16,Blackhawks,8447870,Earl Miller
849,1928-1929,16,Blackhawks,8448334,Vic Ripley
850,1928-1929,16,Blackhawks,8449220,Ralph Taylor
851,1928-1929,16,Blackhawks,8449383,Cy Wentworth
852,1928-1929,16,Blackhawks,8449966,Charlie Gardiner
853,1928-1929,3,Rangers,8444855,Clarence Abel
854,1928-1929,3,Rangers,8445134,Frank Boucher
855,1928-1929,3,Rangers,8445142,Leo Bourgeault
856,1928-1929,3,Rangers,8445148,Billy Boyd
857,1928-1929,3,Rangers,8445347,Gerry Carson
858,1928-1929,3,Rangers,8445529,Bill Cook
859,1928-1929,3,Rangers,8445535,Fred Cook
860,1928-1929,3,Rangers,8447098,Ivan Johnson
861,1928-1929,3,Rangers,8447144,Butch Keeling
862,1928-1929,3,Rangers,8447318,Myles Lane
863,1928-1929,3,Rangers,8447913,Murray Murdoch
864,1928-1929,3,Rangers,8448039,Russell Oatman
865,1928-1929,3,Rangers,8449232,Paul Thompson
866,1928-1929,3,Rangers,8449292,Sparky Vail
867,1928-1929,3,Rangers,8450103,John Ross Roach
868,1928-1929,36,Eagles,8445135,George Boucher
869,1928-1929,36,Eagles,8445471,King Clancy
870,1928-1929,36,Eagles,8446144,Fred Elliott
871,1928-1929,36,Eagles,8446298,Frank Finnigan
872,1928-1929,36,Eagles,8446600,Sam Godin
873,1928-1929,36,Eagles,8446652,Len Grosvenor
874,1928-1929,36,Eagles,8446673,Milt Halliday
875,1928-1929,36,Eagles,8447181,Hec Kilrea
876,1928-1929,36,Eagles,8447306,Joe Lamb
877,1928-1929,36,Eagles,8448011,Frank Nighbor
878,1928-1929,36,Eagles,8449019,Al Shields
879,1928-1929,36,Eagles,8449059,Alex Smith
880,1928-1929,36,Eagles,8449246,Bill Touhey
881,1928-1929,36,Eagles,8449856,Alec Connell
882,1928-1929,38,Quakers,8445131,Edmond Bouchard
883,1928-1929,38,Quakers,8445648,Baldy Cotton
884,1928-1929,38,Quakers,8445843,Harold Darragh
885,1928-1929,38,Quakers,8445955,Herb Drury
886,1928-1929,38,Quakers,8446493,Frank Fredrickson
887,1928-1929,38,Quakers,8446907,Albert Holway
888,1928-1929,38,Quakers,8447523,Gerry Lowrey
889,1928-1929,38,Quakers,8447545,Mickey MacKay
890,1928-1929,38,Quakers,8447655,Bert McCaffrey
891,1928-1929,38,Quakers,8447741,Duke McCurry
892,1928-1929,38,Quakers,8447795,John McKinnon
893,1928-1929,38,Quakers,8447859,Hib Milks
894,1928-1929,38,Quakers,8449082,Rodger Smith
895,1928-1929,38,Quakers,8449141,Jesse Spring
896,1928-1929,38,Quakers,8449392,Tex White
897,1928-1929,38,Quakers,8450043,Joe Miller
898,1928-1929,6,Bruins,8445345,Bill Carson
899,1928-1929,6,Bruins,8445474,Dit Clapper
900,1928-1929,6,Bruins,8445874,Cy Denneny
901,1928-1929,6,Bruins,8446493,Frank Fredrickson
902,1928-1929,6,Bruins,8446557,Dutch Gainor
903,1928-1929,6,Bruins,8446558,Percy Galbraith
904,1928-1929,6,Bruins,8446643,Red Green
905,1928-1929,6,Bruins,8446886,Lionel Hitchman
906,1928-1929,6,Bruins,8447221,Lloyd Klein
907,1928-1929,6,Bruins,8447318,Myles Lane
908,1928-1929,6,Bruins,8447545,Mickey MacKay
909,1928-1929,6,Bruins,8448055,Harry Oliver
910,1928-1929,6,Bruins,8448078,George Owen
911,1928-1929,6,Bruins,8448138,Eric Pettinger
912,1928-1929,6,Bruins,8448429,Eddie Rodden
913,1928-1929,6,Bruins,8449024,Eddie Shore
914,1928-1929,6,Bruins,8449381,Cooney Weiland
915,1928-1929,6,Bruins,8450127,Tiny Thompson
916,1928-1929,40,Red Wings,8444987,Larry Aurie
917,1928-1929,40,Red Wings,8445047,Pete Bellefeuille
918,1928-1929,40,Red Wings,8445178,Bernie Brophy
919,1928-1929,40,Red Wings,8445203,Bill Brydge
920,1928-1929,40,Red Wings,8445526,Bob Connors
921,1928-1929,40,Red Wings,8445541,Carson Cooper
922,1928-1929,40,Red Wings,8445839,Frank Daley
923,1928-1929,40,Red Wings,8446489,Gord Fraser
924,1928-1929,40,Red Wings,8446643,Red Green
925,1928-1929,40,Red Wings,8446750,George Hay
926,1928-1929,40,Red Wings,8446785,Jimmy Herberts
927,1928-1929,40,Red Wings,8447484,Herbie Lewis
928,1928-1929,40,Red Wings,8448013,Reg Noble
929,1928-1929,40,Red Wings,8449254,Percy Traub
930,1928-1929,40,Red Wings,8449897,Dolly Dolson
931,1928-1929,8,Canadiens,8445262,Marty Burke
932,1928-1929,8,Canadiens,8445347,Gerry Carson
933,1928-1929,8,Canadiens,8446514,Art Gagne
934,1928-1929,8,Canadiens,8446564,Herb Gardiner
935,1928-1929,8,Canadiens,8446571,Leo Gaudreault
936,1928-1929,8,Canadiens,8447110,Aurel Joliat
937,1928-1929,8,Canadiens,8447328,Wildor Larochelle
938,1928-1929,8,Canadiens,8447371,Albert Leduc
939,1928-1929,8,Canadiens,8447466,Pit Lepine
940,1928-1929,8,Canadiens,8447468,Art Lesieur
941,1928-1929,8,Canadiens,8447604,Georges Mantha
942,1928-1929,8,Canadiens,8447606,Sylvio Mantha
943,1928-1929,8,Canadiens,8447884,Armand Mondou
944,1928-1929,8,Canadiens,8447888,Howie Morenz
945,1928-1929,8,Canadiens,8448080,Pete Palangio
946,1928-1929,8,Canadiens,8448098,George Patterson
947,1928-1929,8,Canadiens,8449987,George Hainsworth
948,1928-1929,10,Maple Leafs,8444964,Jack Arbour
949,1928-1929,10,Maple Leafs,8444998,Ace Bailey
950,1928-1929,10,Maple Leafs,8445093,Andy Blair
951,1928-1929,10,Maple Leafs,8445345,Bill Carson
952,1928-1929,10,Maple Leafs,8445648,Baldy Cotton
953,1928-1929,10,Maple Leafs,8445762,Danny Cox
954,1928-1929,10,Maple Leafs,8445854,Hap Day
955,1928-1929,10,Maple Leafs,8445962,Art Duncan
956,1928-1929,10,Maple Leafs,8446641,Alex Gray
957,1928-1929,10,Maple Leafs,8446914,George Horne
958,1928-1929,10,Maple Leafs,8446915,Red Horner
959,1928-1929,10,Maple Leafs,8447523,Gerry Lowrey
